Task/Step,Start Date,End Date,Status,Duration,Average Time
Reconciliation for IBM PVU,3/13/2019 1:43:29 am,3/13/2019 1:43:31 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/13/2019 1:13:32 am,3/13/2019 1:13:33 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/13/2019 12:43:59 am,3/13/2019 12:45:00 am,Completed,0:01:01,
Reconciliation for IBM PVU,3/13/2019 12:13:11 am,3/13/2019 12:13:12 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 11:43:09 pm,3/12/2019 11:43:10 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 11:13:06 pm,3/12/2019 11:13:07 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 10:43:08 pm,3/12/2019 10:43:09 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 10:13:05 pm,3/12/2019 10:13:06 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 9:43:07 pm,3/12/2019 9:43:08 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 9:13:05 pm,3/12/2019 9:13:06 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 8:43:02 pm,3/12/2019 8:43:03 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 8:13:04 pm,3/12/2019 8:13:06 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/12/2019 7:43:02 pm,3/12/2019 7:43:03 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 7:12:59 pm,3/12/2019 7:13:00 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 6:43:01 pm,3/12/2019 6:43:02 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 6:12:58 pm,3/12/2019 6:12:59 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 5:42:56 pm,3/12/2019 5:42:57 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 5:12:58 pm,3/12/2019 5:12:59 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 4:42:55 pm,3/12/2019 4:42:56 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 4:12:57 pm,3/12/2019 4:12:58 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 3:42:54 pm,3/12/2019 3:42:55 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 3:12:52 pm,3/12/2019 3:12:53 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 2:42:54 pm,3/12/2019 2:42:55 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 2:12:51 pm,3/12/2019 2:12:52 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 1:42:48 pm,3/12/2019 1:42:50 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/12/2019 1:12:51 pm,3/12/2019 1:12:52 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 12:42:48 pm,3/12/2019 12:42:49 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 12:12:45 pm,3/12/2019 12:12:46 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 11:42:47 am,3/12/2019 11:42:48 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 11:12:45 am,3/12/2019 11:12:46 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 10:42:47 am,3/12/2019 10:42:48 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 10:12:44 am,3/12/2019 10:12:45 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 9:42:41 am,3/12/2019 9:42:42 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 9:12:44 am,3/12/2019 9:12:45 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 8:42:41 am,3/12/2019 8:42:42 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 8:12:38 am,3/12/2019 8:12:39 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 7:42:41 am,3/12/2019 7:42:42 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 7:12:39 am,3/12/2019 7:12:41 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/12/2019 6:42:35 am,3/12/2019 6:42:36 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 6:12:27 am,3/12/2019 6:12:28 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 5:42:37 am,3/12/2019 5:42:38 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 5:12:08 am,3/12/2019 5:12:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 4:42:15 am,3/12/2019 4:42:22 am,Completed,0:00:07,
Reconciliation for IBM PVU,3/12/2019 4:11:50 am,3/12/2019 4:11:51 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 3:41:39 am,3/12/2019 3:41:40 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 3:11:19 am,3/12/2019 3:11:20 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 2:41:16 am,3/12/2019 2:41:17 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 2:11:15 am,3/12/2019 2:11:28 am,Completed,0:00:13,
Reconciliation for IBM PVU,3/12/2019 1:41:16 am,3/12/2019 1:41:17 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 1:11:13 am,3/12/2019 1:11:14 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/12/2019 12:41:45 am,3/12/2019 12:42:46 am,Completed,0:01:01,
Reconciliation for IBM PVU,3/12/2019 12:10:57 am,3/12/2019 12:10:58 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 11:40:59 pm,3/11/2019 11:41:00 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 11:10:57 pm,3/11/2019 11:10:58 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 10:40:54 pm,3/11/2019 10:40:55 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 10:10:56 pm,3/11/2019 10:10:57 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 9:40:53 pm,3/11/2019 9:40:54 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 9:10:55 pm,3/11/2019 9:10:56 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 8:40:52 pm,3/11/2019 8:40:53 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 8:10:50 pm,3/11/2019 8:10:51 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 7:40:52 pm,3/11/2019 7:40:53 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 7:10:49 pm,3/11/2019 7:10:50 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 6:40:48 pm,3/11/2019 6:40:49 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 6:10:48 pm,3/11/2019 6:10:50 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/11/2019 5:40:46 pm,3/11/2019 5:40:47 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 5:10:48 pm,3/11/2019 5:10:49 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 4:40:45 pm,3/11/2019 4:40:46 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 4:10:42 pm,3/11/2019 4:10:43 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 3:40:45 pm,3/11/2019 3:40:46 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 3:10:42 pm,3/11/2019 3:10:43 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 2:40:39 pm,3/11/2019 2:40:40 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 2:10:41 pm,3/11/2019 2:10:42 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 1:40:39 pm,3/11/2019 1:40:40 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 1:10:41 pm,3/11/2019 1:10:42 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 12:40:38 pm,3/11/2019 12:40:39 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 12:10:36 pm,3/11/2019 12:10:38 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/11/2019 11:40:38 am,3/11/2019 11:40:39 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 11:10:35 am,3/11/2019 11:10:36 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 10:40:32 am,3/11/2019 10:40:33 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 10:10:35 am,3/11/2019 10:10:36 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 9:40:32 am,3/11/2019 9:40:33 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 9:10:34 am,3/11/2019 9:10:35 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 8:40:32 am,3/11/2019 8:40:34 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/11/2019 8:10:30 am,3/11/2019 8:10:33 am,Completed,0:00:03,
Reconciliation for IBM PVU,3/11/2019 7:40:27 am,3/11/2019 7:40:28 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 7:10:24 am,3/11/2019 7:10:26 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/11/2019 6:40:21 am,3/11/2019 6:40:23 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/11/2019 6:10:52 am,3/11/2019 6:11:37 am,Completed,0:00:45,
Reconciliation for IBM PVU,3/11/2019 5:40:21 am,3/11/2019 5:40:33 am,Completed,0:00:12,
Reconciliation for IBM PVU,3/11/2019 5:10:39 am,3/11/2019 5:10:44 am,Completed,0:00:05,
Reconciliation for IBM PVU,3/11/2019 4:39:54 am,3/11/2019 4:39:56 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/11/2019 4:09:47 am,3/11/2019 4:09:48 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 3:39:43 am,3/11/2019 3:39:48 am,Completed,0:00:05,
Reconciliation for IBM PVU,3/11/2019 3:09:29 am,3/11/2019 3:09:31 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/11/2019 2:39:32 am,3/11/2019 2:39:33 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 2:10:13 am,3/11/2019 2:10:16 am,Completed,0:00:03,
Reconciliation for IBM PVU,3/11/2019 1:39:26 am,3/11/2019 1:39:27 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 1:09:29 am,3/11/2019 1:09:30 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/11/2019 12:39:51 am,3/11/2019 12:40:58 am,Completed,0:01:07,
Reconciliation for IBM PVU,3/11/2019 12:09:08 am,3/11/2019 12:09:09 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 11:39:09 pm,3/10/2019 11:39:11 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/10/2019 11:09:07 pm,3/10/2019 11:09:08 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 10:39:04 pm,3/10/2019 10:39:05 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 10:09:06 pm,3/10/2019 10:09:07 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 9:39:03 pm,3/10/2019 9:39:04 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 9:09:06 pm,3/10/2019 9:09:07 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 8:39:03 pm,3/10/2019 8:39:04 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 8:09:00 pm,3/10/2019 8:09:01 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 7:39:02 pm,3/10/2019 7:39:03 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 7:08:59 pm,3/10/2019 7:09:00 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 6:38:57 pm,3/10/2019 6:38:58 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 6:09:00 pm,3/10/2019 6:09:01 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 5:38:57 pm,3/10/2019 5:38:58 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 5:08:59 pm,3/10/2019 5:09:00 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 4:38:57 pm,3/10/2019 4:38:58 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 4:08:54 pm,3/10/2019 4:08:55 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 3:38:56 pm,3/10/2019 3:38:57 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 3:08:53 pm,3/10/2019 3:08:54 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 2:38:50 pm,3/10/2019 2:38:51 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 2:08:53 pm,3/10/2019 2:08:54 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 1:38:50 pm,3/10/2019 1:38:51 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 1:08:52 pm,3/10/2019 1:08:53 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 12:38:49 pm,3/10/2019 12:38:50 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 12:08:46 pm,3/10/2019 12:08:47 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 11:38:51 am,3/10/2019 11:38:52 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 11:08:46 am,3/10/2019 11:08:47 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 10:38:48 am,3/10/2019 10:38:49 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 10:08:45 am,3/10/2019 10:08:46 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 9:38:42 am,3/10/2019 9:38:44 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/10/2019 9:08:44 am,3/10/2019 9:08:45 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 8:38:42 am,3/10/2019 8:38:43 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 8:08:44 am,3/10/2019 8:08:45 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 7:38:41 am,3/10/2019 7:38:42 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 7:08:38 am,3/10/2019 7:08:39 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 6:38:41 am,3/10/2019 6:38:43 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/10/2019 6:08:38 am,3/10/2019 6:08:39 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 5:38:39 am,3/10/2019 5:38:40 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 5:08:55 am,3/10/2019 5:09:21 am,Completed,0:00:26,
Reconciliation for IBM PVU,3/10/2019 4:38:50 am,3/10/2019 4:40:05 am,Completed,0:01:15,
Reconciliation for IBM PVU,3/10/2019 4:07:53 am,3/10/2019 4:08:13 am,Completed,0:00:20,
Reconciliation for IBM PVU,3/10/2019 3:37:31 am,3/10/2019 3:37:33 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/10/2019 3:07:07 am,3/10/2019 3:07:08 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 2:37:04 am,3/10/2019 2:37:05 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 2:07:07 am,3/10/2019 2:07:08 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 1:37:03 am,3/10/2019 1:37:05 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/10/2019 1:07:13 am,3/10/2019 1:07:28 am,Completed,0:00:15,
Reconciliation for IBM PVU,3/10/2019 12:36:48 am,3/10/2019 12:36:49 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/10/2019 12:06:51 am,3/10/2019 12:06:52 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 11:36:48 pm,3/9/2019 11:36:49 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 11:06:50 pm,3/9/2019 11:06:51 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 10:36:47 pm,3/9/2019 10:36:48 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 10:07:02 pm,3/9/2019 10:07:03 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 9:36:46 pm,3/9/2019 9:36:48 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/9/2019 9:06:44 pm,3/9/2019 9:06:45 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 8:36:41 pm,3/9/2019 8:36:42 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 8:06:43 pm,3/9/2019 8:06:44 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 7:36:40 pm,3/9/2019 7:36:41 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 7:06:42 pm,3/9/2019 7:06:43 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 6:36:40 pm,3/9/2019 6:36:41 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 6:06:37 pm,3/9/2019 6:06:38 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 5:36:39 pm,3/9/2019 5:36:40 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 5:06:36 pm,3/9/2019 5:06:37 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 4:36:33 pm,3/9/2019 4:36:35 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/9/2019 4:06:36 pm,3/9/2019 4:06:37 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 3:36:33 pm,3/9/2019 3:36:34 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 3:06:30 pm,3/9/2019 3:06:31 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 2:36:33 pm,3/9/2019 2:36:34 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 2:06:30 pm,3/9/2019 2:06:31 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 1:36:27 pm,3/9/2019 1:36:28 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 1:06:29 pm,3/9/2019 1:06:31 pm,Completed,0:00:02,
Reconciliation for IBM PVU,3/9/2019 12:36:27 pm,3/9/2019 12:36:28 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 12:06:29 pm,3/9/2019 12:06:30 pm,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 11:36:26 am,3/9/2019 11:36:28 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/9/2019 11:06:23 am,3/9/2019 11:06:25 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/9/2019 10:36:26 am,3/9/2019 10:36:27 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 10:06:23 am,3/9/2019 10:06:24 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 9:36:20 am,3/9/2019 9:36:21 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 9:06:22 am,3/9/2019 9:06:23 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 8:36:20 am,3/9/2019 8:36:21 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 8:06:24 am,3/9/2019 8:06:27 am,Completed,0:00:03,
Reconciliation for IBM PVU,3/9/2019 7:36:19 am,3/9/2019 7:36:21 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/9/2019 7:06:17 am,3/9/2019 7:06:18 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 6:36:18 am,3/9/2019 6:36:20 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/9/2019 6:06:12 am,3/9/2019 6:06:32 am,Completed,0:00:20,
Reconciliation for IBM PVU,3/9/2019 5:36:04 am,3/9/2019 5:36:06 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/9/2019 5:06:00 am,3/9/2019 5:06:05 am,Completed,0:00:05,
Reconciliation for IBM PVU,3/9/2019 4:35:43 am,3/9/2019 4:35:44 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 4:05:49 am,3/9/2019 4:05:54 am,Completed,0:00:05,
Reconciliation for IBM PVU,3/9/2019 3:35:56 am,3/9/2019 3:36:47 am,Completed,0:00:51,
Reconciliation for IBM PVU,3/9/2019 3:05:11 am,3/9/2019 3:05:12 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 2:35:09 am,3/9/2019 2:35:10 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 2:05:06 am,3/9/2019 2:05:07 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 1:35:08 am,3/9/2019 1:35:10 am,Completed,0:00:02,
Reconciliation for IBM PVU,3/9/2019 1:05:24 am,3/9/2019 1:05:52 am,Completed,0:00:28,
Reconciliation for IBM PVU,3/9/2019 12:34:52 am,3/9/2019 12:34:53 am,Completed,0:00:01,
Reconciliation for IBM PVU,3/9/2019 12:04:55 am,3/9/2019 12:04:56 am,Completed,0:00:01,
,,,,,0:00:04
